MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1,Duration_min,Start_Date,End_Date,Start_Date_dt,End_Date_dt
42455,Fei Ren Zai 3rd Season,,"Slice of Life, Comedy, Supernatural",Unknown,非人哉 第三季,ONA,12,"Jun 17, 2020 to Aug 26, 2020",Unknown,Unknown,Unknown,"Tencent Penguin Pictures, Fenz",Manga,6 min. per ep.,PG-13 - Teens 13 or older,13949.0,14098,257,0,22,87,7,18,123,8.0,5.0,21.0,19.0,10.0,6.0,,,1.0,3.0,6.0,"Jun 17, 2020","Aug 26, 2020",2020-06-17,2020-08-26
42456,Wu Sheng Guan Gong,,"Action, Historical","Guan Yu, God of War",武圣关公,Movie,1,"Jan 11, 2020",Unknown,Unknown,Unknown,Unknown,Other,1 hr. 35 min.,Unknown,12877.0,17000,83,0,6,13,4,12,48,1.0,,,1.0,2.0,1.0,,1.0,2.0,3.0,95.0,"Jan 11, 2020","Jan 11, 2020",2020-01-11,2020-01-11
42458,Gonfu Tu Yu Cai Bao Gou 2nd Season,,Comedy,Kung Fu Bunny,功夫兔与菜包狗 第二季,ONA,10,"Jan 22, 2020",Unknown,Unknown,Unknown,Benlai Pictures,Original,5 min. per ep.,PG - Children,14177.0,17324,57,0,2,16,1,17,21,1.0,,,1.0,4.0,1.0,1.0,,3.0,2.0,5.0,"Jan 22, 2020","Jan 22, 2020",2020-01-22,2020-01-22
42460,Xing You Ji: Fengbao Famila 2,,"Action, Sci-Fi, Adventure",Unknown,星游记之风暴法米拉2,ONA,1,"Mar 28, 2020",Unknown,Unknown,Unknown,Unknown,Original,1 hr. 28 min.,Unknown,12910.0,16691,105,0,3,24,3,20,55,2.0,1.0,2.0,6.0,,3.0,1.0,,4.0,2.0,88.0,"Mar 28, 2020","Mar 28, 2020",2020-03-28,2020-03-28
42463,Xiao Cangshu Di Di de Chi Bo Richang,,"Slice of Life, Comedy",Unknown,小仓鼠笛笛的吃播日常,ONA,52,"Jan 17, 2020 to ?",Unknown,Unknown,Unknown,Unknown,Original,1 min. per ep.,Unknown,12905.0,16993,85,0,14,0,5,22,44,,,,1.0,1.0,1.0,,,1.0,4.0,1.0,"Jan 17, 2020",,2020-01-17,
42465,Guan Hai Ce Zhi Tie Qi Xiong Guan,,"Action, Military, Historical, Martial Arts, Fantasy",Unknown,观海策之铁骑雄关,ONA,16,"Apr 26, 2020 to Jul 26, 2020",Unknown,Tencent Penguin Pictures,Unknown,Tong Ming Xuan,Original,20 min. per ep.,Unknown,14205.0,16059,136,0,17,19,2,18,80,2.0,1.0,,4.0,3.0,1.0,1.0,2.0,1.0,4.0,20.0,"Apr 26, 2020","Jul 26, 2020",2020-04-26,2020-07-26
42476,Detective Conan: The Burning Galactic Railway,,"Adventure, Mystery, Kids",Unknown,名探偵コナン 灼熱の銀河鉄道,Movie,1,"Feb 1, 2020",Unknown,Unknown,Unknown,D & D Pictures,Manga,30 min.,PG-13 - Teens 13 or older,13800.0,12554,425,0,15,107,23,17,263,11.0,5.0,11.0,12.0,6.0,5.0,1.0,,,1.0,30.0,"Feb 1, 2020","Feb 1, 2020",2020-02-01,2020-02-01
42482,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,,"Parody, Magic",Unknown,せいぜいがんばれ！魔法少女くるみ,TV,Unknown,"Oct 7, 2020 to ?",Fall 2020,Lantis,Unknown,Pie in the sky,Original,,G - All Ages,11880.0,11707,600,0,81,1,15,76,427,3.0,2.0,,3.0,1.0,3.0,2.0,1.0,1.0,4.0,,"Oct 7, 2020",,2020-10-07,
42485,Miao Xiansheng,,"Adventure, Drama, Fantasy",Unknown,妙先生,Movie,1,"Jul 31, 2020",Unknown,Unknown,Unknown,Unknown,Other,1 hr. 29 min.,Unknown,15522.0,11674,598,0,32,27,8,22,509,1.0,1.0,2.0,6.0,2.0,1.0,1.0,,2.0,3.0,89.0,"Jul 31, 2020","Jul 31, 2020",2020-07-31,2020-07-31
42486,Shadowverse (TV) Recaps,5.76,"Game, Fantasy",Unknown,シャドウバース特別編,Special,2,"Jun 30, 2020 to Sep 29, 2020",Unknown,"TV Tokyo, Sonilude",Unknown,Zexcs,Card game,24 min. per ep.,PG - Children,8973.0,12220,482,1,38,258,7,31,148,9.0,2.0,11.0,12.0,32.0,52.0,16.0,10.0,1.0,13.0,24.0,"Jun 30, 2020","Sep 29, 2020",2020-06-30,2020-09-29
42488,Wasureta Furi wo Shite,,Slice of Life,Pretending to forget,忘れたフリをして,Movie,1,"Jun 30, 2020",Unknown,CEKAI,Unknown,Calf Studio,Manga,13 min.,G - All Ages,12799.0,14997,192,0,11,72,3,13,93,2.0,2.0,4.0,15.0,14.0,5.0,8.0,2.0,1.0,2.0,13.0,"Jun 30, 2020","Jun 30, 2020",2020-06-30,2020-06-30
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,,Slice of Life,Unknown,仮面ライダーゼロワン ショートアニメ EVERYONE’S DAILY LIFE,ONA,4,"Jul 23, 2020 to Oct 11, 2020",Unknown,Unknown,Unknown,Unknown,Other,7 min. per ep.,PG-13 - Teens 13 or older,14830.0,14863,202,2,36,80,7,23,56,8.0,3.0,13.0,15.0,15.0,9.0,3.0,,1.0,5.0,7.0,"Jul 23, 2020","Oct 11, 2020",2020-07-23,2020-10-11
42497,Douluo Dalu: Qian Hua Xi Jin,8.15,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",Unknown,斗罗大陆 铅华洗尽,ONA,13,"Feb 22, 2020 to May 16, 2020",Unknown,Unknown,Unknown,Sparkly Key Animation Studio,Novel,20 min. per ep.,PG-13 - Teens 13 or older,357.0,7645,3287,24,196,2339,35,55,662,389.0,352.0,501.0,256.0,90.0,29.0,11.0,2.0,2.0,15.0,20.0,"Feb 22, 2020","May 16, 2020",2020-02-22,2020-05-16
42498,Douluo Dalu: Xiaowu Juebie,8.24,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",Unknown,斗罗大陆 小舞诀别,ONA,Unknown,"May 23, 2020 to ?",Unknown,Unknown,Unknown,Sparkly Key Animation Studio,Novel,20 min.,PG-13 - Teens 13 or older,268.0,7052,4056,76,2515,2,117,125,1297,427.0,304.0,278.0,107.0,42.0,15.0,10.0,10.0,8.0,48.0,20.0,"May 23, 2020",,2020-05-23,
42500,Tadaima! Chibi Godzilla,,"Slice of Life, Fantasy",Unknown,ただいま！ちびゴジラ,ONA,12,"Jul 15, 2020 to Sep 30, 2020",Unknown,Unknown,Unknown,Unknown,Original,30 sec. per ep.,G - All Ages,12310.0,16047,135,0,14,53,1,26,41,1.0,2.0,,3.0,7.0,9.0,1.0,4.0,4.0,4.0,,"Jul 15, 2020","Sep 30, 2020",2020-07-15,2020-09-30
42507,Mamoru Hikitsugu Watashitachi no Kurashi,,"Music, Slice of Life",Unknown,【鉄拳×税関】守る 引き継ぐ 私たちの暮らし,ONA,1,"May 20, 2020",Unknown,Unknown,Unknown,Unknown,Original,3 min.,G - All Ages,15411.0,16156,129,0,5,93,0,11,20,4.0,,5.0,11.0,13.0,18.0,7.0,2.0,2.0,4.0,3.0,"May 20, 2020","May 20, 2020",2020-05-20,2020-05-20
42514,Anime Kapibara-san,6.48,"Comedy, Kids",Anime KAPIBARASAN,アニメ カピバラさん,TV,Unknown,"Oct 9, 2020 to ?",Fall 2020,Jinnan Studio,Unknown,"Shin-Ei Animation, Lesprit",Other,1 min.,G - All Ages,5973.0,8802,2041,18,1288,1,113,252,387,166.0,28.0,41.0,101.0,135.0,102.0,40.0,31.0,22.0,27.0,1.0,"Oct 9, 2020",,2020-10-09,
42517,Ookami-san wa Taberaretai,5.61,"Romance, Ecchi",Unknown,オオカミさんは食べられたい,TV,3,"Sep 7, 2020 to Sep 21, 2020",Summer 2020,"Studio Mausu, Suiseisha",Unknown,Peak Hunt,Manga,5 min. per ep.,R+ - Mild Nudity,9395.0,4891,10140,51,806,4052,163,232,4887,188.0,115.0,221.0,433.0,680.0,603.0,301.0,230.0,141.0,109.0,5.0,"Sep 7, 2020","Sep 21, 2020",2020-09-07,2020-09-21
42519,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,7.32,"Harem, Comedy, Romance, Shounen",Unknown,ぼくたちは勉強ができない！「チャペルの鐘は[X]を祝福する」,OVA,1,"Apr 3, 2020",Unknown,"Aniplex, Movic, Magic Capsule, Shueisha, BS11",Unknown,"Silver, Arvo Animation",Manga,23 min.,PG-13 - Teens 13 or older,2234.0,3606,20749,20,955,12391,222,57,7124,748.0,789.0,2090.0,3054.0,1285.0,448.0,106.0,40.0,18.0,14.0,23.0,"Apr 3, 2020","Apr 3, 2020",2020-04-03,2020-04-03
42522,Saikyou Kamizmode!,,Action,Saikyo Kamizmode!,最響カミズモード！,ONA,Unknown,"Sep 28, 2020 to ?",Unknown,Unknown,Unknown,Bandai Namco Pictures,Original,23 min.,Unknown,11795.0,14904,201,0,49,0,8,31,113,,,1.0,,7.0,5.0,3.0,1.0,2.0,1.0,23.0,"Sep 28, 2020",,2020-09-28,
42526,Teiketsu Bolt,,Music,FASTENING,低血ボルト,Music,1,"Jul 23, 2020",Unknown,Unknown,Unknown,Unknown,Original,3 min.,PG - Children,12404.0,16719,103,0,4,83,0,1,15,5.0,3.0,4.0,10.0,22.0,12.0,2.0,,,1.0,3.0,"Jul 23, 2020","Jul 23, 2020",2020-07-23,2020-07-23
42546,Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,,"Slice of Life, Comedy",Unknown,フライングベイビーズ改め ステイングベイビーズ　第4.5話「地球を守れ！ステイングベイビーズ with 勇者ハヤミさん」,ONA,1,"Jul 19, 2020",Unknown,Unknown,Unknown,Gaina,Original,5 min.,PG-13 - Teens 13 or older,14514.0,14855,201,0,9,86,4,25,77,6.0,,3.0,7.0,13.0,9.0,8.0,4.0,6.0,9.0,5.0,"Jul 19, 2020","Jul 19, 2020",2020-07-19,2020-07-19
42550,Huanji 45 Miao,,"Action, Music, Sci-Fi","Payback 45""",还击45秒,ONA,Unknown,"Aug, 2020 to ?",Unknown,Unknown,Unknown,Xanthus Media,Original,,Unknown,14535.0,16149,132,0,16,0,5,19,92,2.0,,,1.0,,,,,,2.0,,"Aug 1, 2020",,2020-08-01,
42562,Kyokou Uranai,6.17,Supernatural,Unknown,虚構占い,ONA,12,"Jan 17, 2020 to Apr 3, 2020",Unknown,Unknown,Unknown,AQUA ARIS,Light novel,55 sec. per ep.,G - All Ages,7493.0,6110,5767,4,456,1124,151,151,3885,58.0,33.0,69.0,147.0,184.0,141.0,42.0,17.0,18.0,15.0,,"Jan 17, 2020","Apr 3, 2020",2020-01-17,2020-04-03
42571,Dogeza de Tanondemita,5.72,"Comedy, Ecchi, Fantasy",Dogeza de tanondemita,土下座で頼んでみた,TV,12,"Oct 14, 2020 to Dec 30, 2020",Fall 2020,"DAX Production, DMM Music",Unknown,DMM pictures,Web manga,3 min. per ep.,PG-13 - Teens 13 or older,9092.0,2827,32957,83,5174,12126,733,2345,12579,1081.0,328.0,765.0,1560.0,2259.0,2192.0,1294.0,848.0,688.0,750.0,3.0,"Oct 14, 2020","Dec 30, 2020",2020-10-14,2020-12-30
42584,Showtime,,"Demons, Music",Unknown,Showtime,Music,1,"Jul 29, 2020",Unknown,Sony Music Entertainment,Unknown,PERIMETRON,Original,4 min.,G - All Ages,12047.0,17060,77,0,4,64,0,1,8,3.0,4.0,5.0,7.0,10.0,8.0,3.0,3.0,,,4.0,"Jul 29, 2020","Jul 29, 2020",2020-07-29,2020-07-29
42591,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,5.38,Hentai,Unknown,図書室ノ彼女～清楚ナ君ガ堕チルマデ～ THE ANIMATION,OVA,2,"Oct 30, 2020 to Nov 27, 2020",Unknown,Pink Pineapple,Unknown,Unknown,Manga,20 min. per ep.,Rx - Hentai,Unknown,8788,2042,9,241,1024,87,95,595,33.0,23.0,55.0,112.0,174.0,152.0,106.0,62.0,44.0,57.0,20.0,"Oct 30, 2020","Nov 27, 2020",2020-10-30,2020-11-27
42592,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.66,Hentai,Unknown,母ちゃんの友達にシコってるところ見られた。 THE ANIMATION,OVA,1,"Oct 30, 2020",Unknown,Pink Pineapple,Unknown,Unknown,Visual novel,27 min.,Rx - Hentai,Unknown,8345,2477,11,155,1703,84,80,455,120.0,92.0,194.0,312.0,236.0,136.0,57.0,36.0,16.0,20.0,27.0,"Oct 30, 2020","Oct 30, 2020",2020-10-30,2020-10-30
42593,Kesshouban: Eigakan e Iku,,Comedy,Unknown,血小板 映画館へ行く,Movie,1,"Sep 5, 2020",Unknown,Unknown,Unknown,Unknown,Manga,,Unknown,14966.0,6812,4387,1,147,134,108,37,3961,13.0,2.0,8.0,16.0,15.0,13.0,3.0,2.0,1.0,1.0,,"Sep 5, 2020","Sep 5, 2020",2020-09-05,2020-09-05
42600,Never Giving Up!,6.56,Music,Unknown,Never giving up!,Music,1,"Aug 1, 2020",Unknown,Lantis,Unknown,Unknown,Original,4 min.,G - All Ages,5549.0,9849,1325,4,46,888,15,11,365,57.0,43.0,79.0,133.0,155.0,89.0,27.0,12.0,8.0,9.0,4.0,"Aug 1, 2020","Aug 1, 2020",2020-08-01,2020-08-01
42603,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,7.1,"Action, Shounen, Super Power",My Hero Academia:Make It! Do-or-Die Survival Training,僕のヒーローアカデミア 生き残れ！決死のサバイバル訓練,ONA,2,"Aug 16, 2020",Unknown,Unknown,Unknown,Bones,Manga,23 min. per ep.,PG-13 - Teens 13 or older,3205.0,1603,83875,171,3280,54847,585,367,24796,3192.0,3329.0,7610.0,13118.0,6883.0,2765.0,826.0,304.0,148.0,123.0,23.0,"Aug 16, 2020","Aug 16, 2020",2020-08-16,2020-08-16
42616,Curry to Ieba,,Music,Unknown,カレーといえば,Music,1,"May 9, 2020",Unknown,Unknown,Unknown,Unknown,Original,6 min.,G - All Ages,13740.0,17252,64,0,3,49,0,3,9,3.0,,1.0,4.0,6.0,10.0,4.0,3.0,,,6.0,"May 9, 2020","May 9, 2020",2020-05-09,2020-05-09
42617,Tokimeki,,Music,Unknown,トキメキ,Music,1,"Jun 12, 2020",Unknown,Warner Music Japan,Unknown,Unknown,Original,3 min.,G - All Ages,12539.0,17269,62,0,2,50,0,2,8,,,1.0,2.0,8.0,10.0,10.0,2.0,1.0,,3.0,"Jun 12, 2020","Jun 12, 2020",2020-06-12,2020-06-12
42618,White Lily Light,,Music,Unknown,White Lily Light,Music,1,"Jul 11, 2020",Unknown,Victor Entertainment,Unknown,Unknown,Original,4 min.,G - All Ages,12842.0,17263,62,0,3,48,0,3,8,1.0,,1.0,3.0,3.0,12.0,10.0,2.0,1.0,1.0,4.0,"Jul 11, 2020","Jul 11, 2020",2020-07-11,2020-07-11
42619,Jyou Jyou,,"Kids, Music",Unknown,jyou jyou,Music,1,"Apr, 2020",Unknown,TV Tokyo,Unknown,Unknown,Original,1 min.,G - All Ages,14729.0,17252,61,0,3,48,0,2,8,,,2.0,5.0,3.0,6.0,11.0,2.0,2.0,3.0,1.0,"Apr, 2020","Dec 31, 2020",2020-04-01,2020-12-31
42640,Wan Sheng Jie 2,7.84,"Slice of Life, Comedy, Supernatural",All Saints Street 2,万圣街2,ONA,12,"Oct 14, 2020 to Dec 16, 2020",Unknown,Tencent Penguin Pictures,Unknown,Unknown,Web manga,4 min. per ep.,PG-13 - Teens 13 or older,764.0,7952,2834,17,417,1319,46,49,1003,160.0,222.0,382.0,248.0,77.0,21.0,4.0,2.0,3.0,6.0,4.0,"Oct 14, 2020","Dec 16, 2020",2020-10-14,2020-12-16
42641,Mulan: Heng Kong Chu Shi,,Action,Unknown,木兰：横空出世,Movie,1,"Oct 1, 2020",Unknown,Unknown,Unknown,Unknown,Other,,Unknown,15707.0,9161,1752,2,80,36,30,39,1567,3.0,,2.0,5.0,8.0,2.0,2.0,1.0,,3.0,,"Oct 1, 2020","Oct 1, 2020",2020-10-01,2020-10-01
42657,Himitsukessha Taka no Tsume: Golden Spell,6.18,"Comedy, Parody, Super Power",Unknown,秘密結社 鷹の爪 ～ゴールデン・スペル～,TV,12,"Oct 5, 2020 to Dec 21, 2020",Fall 2020,Unknown,Unknown,DLE,Original,15 min. per ep.,Unknown,7452.0,11279,708,0,87,245,26,195,155,21.0,19.0,26.0,52.0,53.0,49.0,25.0,17.0,22.0,23.0,15.0,"Oct 5, 2020","Dec 21, 2020",2020-10-05,2020-12-21
42658,Ninjala,,"Action, Martial Arts",Ninjala 2D Cartoon Anime,ニンジャラ,ONA,Unknown,"Jun 23, 2020 to ?",Unknown,Unknown,Unknown,"Studio Hibari, domerica",Game,10 min.,G - All Ages,11189.0,15801,149,0,55,0,17,34,43,1.0,,3.0,4.0,7.0,3.0,1.0,1.0,3.0,3.0,10.0,"Jun 23, 2020",,2020-06-23,
42668,Taisou Zamurai,7.27,Sports,Taiso Samurai,体操ザムライ,TV,11,"Oct 11, 2020 to Dec 20, 2020",Fall 2020,Unknown,Funimation,MAPPA,Original,23 min. per ep.,PG-13 - Teens 13 or older,2470.0,2743,34725,103,5120,11703,1106,2732,14064,598.0,1258.0,2920.0,3550.0,1817.0,871.0,333.0,135.0,64.0,57.0,23.0,"Oct 11, 2020","Dec 20, 2020",2020-10-11,2020-12-20
42685,Dokyuu Hentai HxEros: HxEros Report,5.7,"Action, Comedy, Supernatural, Ecchi, School, Shounen",Unknown,ド級編隊エグゼロス 第7.5話「エグゼロス・レポート」,Special,1,"Aug 21, 2020",Unknown,Studio Mausu,Unknown,Project No.9,Manga,23 min.,R+ - Mild Nudity,9133.0,7415,3539,3,316,1201,83,121,1818,76.0,26.0,44.0,99.0,162.0,201.0,81.0,41.0,25.0,36.0,23.0,"Aug 21, 2020","Aug 21, 2020",2020-08-21,2020-08-21
42699,Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga,,Music,Unknown,Microphone Soul Spinners ～言霊少女～  振り返り動画,Special,1,"Apr 25, 2020",Unknown,Unknown,Unknown,Unknown,Original,5 min.,PG-13 - Teens 13 or older,15535.0,16292,123,0,9,37,3,14,60,2.0,,,4.0,1.0,6.0,1.0,3.0,,5.0,5.0,"Apr 25, 2020","Apr 25, 2020",2020-04-25,2020-04-25
42703,Sore wo Ai to Yobu dake,6.78,Music,Unknown,それを愛と呼ぶだけ,Music,1,"Aug 15, 2020",Unknown,Unknown,Unknown,"Enishiya, Toho Interactive Animation",Original,3 min.,G - All Ages,4556.0,14218,247,1,6,214,0,2,25,20.0,21.0,23.0,43.0,26.0,17.0,4.0,1.0,1.0,2.0,3.0,"Aug 15, 2020","Aug 15, 2020",2020-08-15,2020-08-15
42714,Otona nya Koi no Shikata ga Wakaranee!,5.63,"Romance, Ecchi",Unknown,大人にゃ恋の仕方がわからねぇ！,TV,8,"Oct 5, 2020 to Nov 23, 2020",Fall 2020,"Studio Mausu, Suiseisha",Unknown,Ether Kitten,Manga,3 min. per ep.,R+ - Mild Nudity,9311.0,5079,9163,28,1149,2076,191,375,5372,65.0,49.0,117.0,282.0,427.0,423.0,175.0,89.0,58.0,61.0,3.0,"Oct 5, 2020","Nov 23, 2020",2020-10-05,2020-11-23
42717,Kaeru no Pickles: Kimochi no Iro,,"Slice of Life, Kids",Unknown,かえるのピクルス -きもちのいろ-,TV,12,"Oct 4, 2020 to Dec 27, 2020",Fall 2020,Unknown,Unknown,Unknown,Original,3 min. per ep.,G - All Ages,14756.0,11398,673,0,125,41,57,85,365,3.0,2.0,4.0,10.0,13.0,27.0,19.0,9.0,7.0,8.0,3.0,"Oct 4, 2020","Dec 27, 2020",2020-10-04,2020-12-27
42723,Deca-Dence: Install,6.36,"Action, Sci-Fi, Adventure",Unknown,デカダンス 第5.5話「install」,ONA,1,"Aug 7, 2020",Unknown,Kadokawa,Unknown,Nut,Original,20 min.,PG-13 - Teens 13 or older,6582.0,6402,5134,1,332,2212,90,169,2331,78.0,49.0,141.0,341.0,439.0,250.0,45.0,22.0,7.0,16.0,20.0,"Aug 7, 2020","Aug 7, 2020",2020-08-07,2020-08-07
42729,Xpice,,Action,XPICE,XPICE,Music,1,"Jul 15, 2020",Unknown,XFLAG,Unknown,Marza Animation Planet,Original,4 min.,PG - Children,12924.0,16637,107,0,1,83,1,4,18,2.0,4.0,6.0,9.0,21.0,10.0,4.0,3.0,1.0,4.0,4.0,"Jul 15, 2020","Jul 15, 2020",2020-07-15,2020-07-15
42731,Kite,,"Kids, Music",Unknown,カイト,Music,1,"Apr 2, 2020",Unknown,NHK,Unknown,Unknown,Original,2 min.,G - All Ages,15058.0,16861,97,0,5,67,2,3,20,5.0,1.0,3.0,9.0,5.0,9.0,5.0,2.0,1.0,2.0,2.0,"Apr 2, 2020","Apr 2, 2020",2020-04-02,2020-04-02
42750,Kono Sekai no Tanoshimikata: Secret Story Film,,Music,Unknown,この世界の楽しみ方〜Secret Story Film〜,Movie,1,"Dec 25, 2020",Unknown,Unknown,Unknown,CLAP,Music,,PG-13 - Teens 13 or older,15141.0,9901,1288,21,25,26,20,13,1204,5.0,3.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,"Dec 25, 2020","Dec 25, 2020",2020-12-25,2020-12-25
42756,Oneshota The Animation,6.71,Hentai,Unknown,おね→ショタ←おね THE ANIMATION,OVA,1,"Nov 27, 2020",Unknown,Pink Pineapple,Unknown,Studio 1st,Visual novel,27 min.,Rx - Hentai,Unknown,7950,2824,36,188,1757,84,88,707,133.0,118.0,186.0,341.0,238.0,159.0,55.0,32.0,15.0,25.0,27.0,"Nov 27, 2020","Nov 27, 2020",2020-11-27,2020-11-27
42757,White Blue,5.65,Hentai,Unknown,ホワイト ブルー,OVA,Unknown,"Nov 27, 2020 to ?",Unknown,PoRO,Unknown,Unknown,Visual novel,30 min.,Rx - Hentai,Unknown,8940,1943,11,805,7,225,121,785,27.0,20.0,48.0,88.0,120.0,97.0,64.0,31.0,26.0,27.0,30.0,"Nov 27, 2020",,2020-11-27,
42783,Dazzling White Town,7.01,Music,Dazzling White Town,Dazzling White Town,Music,1,"Aug 19, 2020",Unknown,"Lantis, Magic Capsule, Kadokawa, Bandai Namco Arts",Unknown,Sunrise,Original,9 min.,PG-13 - Teens 13 or older,3600.0,11551,641,0,35,379,14,4,209,46.0,33.0,58.0,58.0,26.0,22.0,6.0,4.0,3.0,5.0,9.0,"Aug 19, 2020","Aug 19, 2020",2020-08-19,2020-08-19
42791,Sakura Kakumei: Hanasaku Otome-tachi,6.21,"Action, Mecha",Unknown,サクラ革命 ～華咲く乙女たち～,ONA,1,"Sep 2, 2020",Unknown,"Half H.P Studio, Imagine",Unknown,CloverWorks,Game,23 min.,PG-13 - Teens 13 or older,7276.0,11640,619,0,44,210,7,23,335,7.0,3.0,12.0,40.0,47.0,18.0,5.0,2.0,6.0,5.0,23.0,"Sep 2, 2020","Sep 2, 2020",2020-09-02,2020-09-02
42793,Carol (Music),,"Kids, Music",Unknown,Carol,Music,1,"Aug 1, 2020",Unknown,"NHK, Warner Music Japan",Unknown,Unknown,Original,3 min.,G - All Ages,13556.0,16350,122,0,2,99,1,2,18,6.0,,12.0,14.0,21.0,10.0,5.0,2.0,,1.0,3.0,"Aug 1, 2020","Aug 1, 2020",2020-08-01,2020-08-01
42794,Jing: Shuang Cheng - Feng Qi Pian,,"Action, Adventure, Romance, Fantasy",The Mirror:Twin Cities,镜·双城 风起篇,ONA,4,"Aug 15, 2020 to Aug 22, 2020",Unknown,Tencent Penguin Pictures,Unknown,Unknown,Novel,21 min. per ep.,R - 17+ (violence & profanity),14692.0,14343,235,1,18,94,10,22,91,6.0,4.0,11.0,22.0,13.0,8.0,2.0,4.0,2.0,2.0,21.0,"Aug 15, 2020","Aug 22, 2020",2020-08-15,2020-08-22
42797,Rebirth Special,5.83,"Game, Slice of Life, Comedy",Unknown,りばあす 特別編,Special,1,"Aug 21, 2020",Unknown,Unknown,Unknown,Unknown,Card game,3 min.,PG-13 - Teens 13 or older,8746.0,12501,431,0,30,211,13,22,155,6.0,2.0,8.0,21.0,34.0,47.0,10.0,6.0,3.0,9.0,3.0,"Aug 21, 2020","Aug 21, 2020",2020-08-21,2020-08-21
42803,Dokyuu Hentai HxEros OVA,6.3,"Action, Comedy, Supernatural, Ecchi, School, Shounen",Unknown,ド級編隊エグゼロス,OVA,2,"Nov 4, 2020 to Mar 4, 2021",Unknown,Unknown,Unknown,Unknown,Manga,,R+ - Mild Nudity,6881.0,5951,6170,14,2107,12,578,83,3390,91.0,41.0,84.0,222.0,270.0,150.0,60.0,30.0,19.0,16.0,,"Nov 4, 2020","Mar 4, 2021",2020-11-04,2021-03-04
42804,Onegai Patron-sama!,,Slice of Life,Dear My Patron,おねがいっパトロンさま！,ONA,Unknown,"Oct 18, 2020 to ?",Unknown,"Happinet, Bit grooove promotion",Unknown,TANOsim,Original,,Unknown,11358.0,13605,293,3,35,0,10,23,225,1.0,,,,1.0,1.0,1.0,,2.0,4.0,,"Oct 18, 2020",,2020-10-18,
42809,Zone: Intro,,"Action, Dementia, Music",Unknown,ZONE 區『Intro』,Music,1,"Mar 19, 2020",Unknown,Unknown,Unknown,Unknown,Original,1 min.,PG-13 - Teens 13 or older,13150.0,17098,76,0,4,60,0,4,8,1.0,,2.0,2.0,7.0,13.0,8.0,4.0,,4.0,1.0,"Mar 19, 2020","Mar 19, 2020",2020-03-19,2020-03-19
42815,Xin Yu Gong Yu Shan,,"Adventure, Fantasy",The Old Man and Two Mountains,新愚公移山,Movie,1,"Sep 10, 2020",Unknown,Unknown,Unknown,Unknown,Other,1 hr. 23 min.,Unknown,12890.0,14965,194,0,14,12,3,21,144,2.0,,,,2.0,1.0,1.0,1.0,,1.0,83.0,"Sep 10, 2020","Sep 10, 2020",2020-09-10,2020-09-10
42820,Mug,,"Dementia, Music",Unknown,MUG,Music,1,"Apr 24, 2020",Unknown,Warner Music Japan,Unknown,Unknown,Original,3 min.,G - All Ages,15685.0,16912,88,1,3,72,0,1,12,1.0,1.0,5.0,11.0,15.0,7.0,4.0,1.0,,1.0,3.0,"Apr 24, 2020","Apr 24, 2020",2020-04-24,2020-04-24
42829,Boukyaku Battery,,"Sports, School, Shounen",Unknown,忘却バッテリー,ONA,1,"Oct 11, 2020",Unknown,Shueisha,Unknown,MAPPA,Manga,20 min.,Unknown,13498.0,10703,903,7,70,56,26,21,730,3.0,2.0,4.0,9.0,4.0,7.0,5.0,,,3.0,20.0,"Oct 11, 2020","Oct 11, 2020",2020-10-11,2020-10-11
42831,Munou na Nana Mini Anime,5.78,"Comedy, Supernatural, Shounen",Unknown,無能なナナ,ONA,12,"Oct 9, 2020 to Dec 25, 2020",Unknown,"Square Enix, Kanon Sound",Unknown,Bridge,Manga,3 min. per ep.,PG-13 - Teens 13 or older,8933.0,8732,2086,2,308,375,88,77,1238,27.0,6.0,16.0,40.0,87.0,84.0,17.0,6.0,5.0,11.0,3.0,"Oct 9, 2020","Dec 25, 2020",2020-10-09,2020-12-25
